date,medicine_name,category,past_7_day_sales,past_30_day_avg_sales,current_stock,days_to_expiry,price_per_unit,daily_sales_real
2016-02-09,,Year,12118,60480,10082,230,259,2016.0
2016-02-10,,Year,14569,60480,14239,266,247,2016.0
2016-02-11,,Year,15322,60480,20992,363,133,2016.0
2016-02-12,,Year,11971,60480,15415,398,121,2016.0
2016-02-13,,Year,13687,60480,18869,335,126,2016.0
2016-02-14,,Year,11773,60480,8110,83,282,2016.0
2016-02-15,,Year,11554,60480,6596,134,76,2016.0
2016-02-16,,Year,13185,60480,15890,152,47,2016.0
2016-02-17,,Year,14374,60480,19284,94,327,2016.0
2016-02-18,,Year,16721,60480,22122,338,97,2016.0
2016-02-19,,Year,15755,60480,21831,190,169,2016.0
2016-02-20,,Year,15698,60480,14678,59,39,2016.0
2016-02-21,,Year,16865,60480,24173,185,248,2016.0
2016-02-22,,Year,13247,60480,8944,150,239,2016.0
2016-02-23,,Year,12978,60480,14397,146,89,2016.0
2016-02-24,,Year,11702,60480,7554,394,195,2016.0
2016-02-25,,Year,16101,60480,8143,93,51,2016.0
2016-02-26,,Year,14109,60480,9464,398,106,2016.0
2016-02-27,,Year,16813,60480,15529,272,338,2016.0
2016-02-28,,Year,12269,60480,12967,171,206,2016.0
2016-02-29,,Year,13889,60480,18973,217,334,2016.0
2016-03-01,,Year,13184,60480,15091,38,256,2016.0
2016-03-02,,Year,13258,60480,13247,275,22,2016.0
2016-03-03,,Year,16450,60480,13275,367,40,2016.0
2016-03-04,,Year,12939,60480,15504,159,170,2016.0
2016-03-05,,Year,13127,60480,16537,53,106,2016.0
2016-03-06,,Year,11882,60480,7264,398,293,2016.0
2016-03-07,,Year,14315,60480,13674,338,150,2016.0
2016-03-08,,Year,14889,60480,21443,293,314,2016.0
2016-03-09,,Year,13887,60480,13948,73,192,2016.0
2016-03-10,,Year,11503,60480,8640,275,281,2016.0
2016-03-11,,Year,12421,60480,18106,97,59,2016.0
2016-03-12,,Year,12641,60480,14052,230,341,2016.0
2016-03-13,,Year,16518,60480,11294,62,289,2016.0
2016-03-14,,Year,13853,60480,8268,248,240,2016.0
2016-03-15,,Year,11879,60480,6245,10,27,2016.0
2016-03-16,,Year,16390,60480,14362,49,294,2016.0
2016-03-17,,Year,12977,60480,18224,325,24,2016.0
2016-03-18,,Year,14375,60480,12700,268,207,2016.0
2016-03-19,,Year,16244,60480,14101,394,81,2016.0
2016-03-20,,Year,16832,60480,20490,153,218,2016.0
2016-03-21,,Year,12549,60480,14964,281,137,2016.0
2016-03-22,,Year,12838,60480,15264,222,152,2016.0
2016-03-23,,Year,16893,60480,10448,175,305,2016.0
2016-03-24,,Year,12730,60480,13023,97,335,2016.0
2016-03-25,,Year,14001,60480,15853,170,115,2016.0
2016-03-26,,Year,16469,60480,9719,371,51,2016.0
2016-03-27,,Year,14703,60480,17038,60,67,2016.0
2016-03-28,,Year,15778,60480,11089,132,274,2016.0
2016-03-29,,Year,11352,60480,14699,155,18,2016.0
2016-03-30,,Year,11409,60480,11631,344,261,2016.0
2016-03-31,,Year,14887,60480,9360,264,192,2016.0
2016-04-01,,Year,16554,60480,13243,391,234,2016.0
2016-04-02,,Year,15851,60480,19320,313,96,2016.0
2016-04-03,,Year,15468,60480,11558,151,29,2016.0
2016-04-04,,Year,11330,60480,8243,355,267,2016.0
2016-04-05,,Year,12959,60480,13934,318,277,2016.0
2016-04-06,,Year,16001,60480,18149,165,129,2016.0
2016-04-07,,Year,12015,60480,6486,221,148,2016.0
2016-04-08,,Year,16478,60480,17442,12,28,2016.0
2016-04-09,,Year,11579,60480,16874,361,246,2016.0
2016-04-10,,Year,11555,60480,14400,247,279,2016.0
2016-04-11,,Year,12680,60480,13347,359,229,2016.0
2016-04-12,,Year,16844,60480,18624,182,211,2016.0
2016-04-13,,Year,11513,60480,7148,390,28,2016.0
2016-04-14,,Year,13626,60480,16184,51,45,2016.0
2016-04-15,,Year,13612,60480,16523,374,256,2016.0
2016-04-16,,Year,16349,60480,9227,270,20,2016.0
2016-04-17,,Year,16309,60480,14835,36,332,2016.0
2016-04-18,,Year,16863,60480,8458,78,90,2016.0
2016-04-19,,Year,15433,60480,20786,86,269,2016.0
2016-04-20,,Year,16186,60480,21839,361,102,2016.0
2016-04-21,,Year,13409,60480,13248,391,194,2016.0
2016-04-22,,Year,12570,60480,9333,376,60,2016.0
2016-04-23,,Year,13389,60480,18764,219,49,2016.0
2016-04-24,,Year,13884,60480,17809,356,33,2016.0
2016-04-25,,Year,11313,60480,10693,252,282,2016.0
2016-04-26,,Year,13740,60480,17774,28,231,2016.0
2016-04-27,,Year,13360,60480,19293,133,207,2016.0
2016-04-28,,Year,14164,60480,13194,28,180,2016.0
2016-04-29,,Year,11782,60480,9235,143,256,2016.0
2016-04-30,,Year,16356,60480,16099,363,63,2016.0
2016-05-01,,Year,14184,60480,20562,11,119,2016.0
2016-05-02,,Year,14837,60480,11309,82,180,2016.0
2016-05-03,,Year,14216,60480,18532,90,100,2016.0
2016-05-04,,Year,13692,60480,11177,368,248,2016.0
2016-05-05,,Year,13522,60480,15326,309,296,2016.0
2016-05-06,,Year,16241,60480,13795,265,20,2016.0
2016-05-07,,Year,14295,60480,17990,371,220,2016.0
2016-05-08,,Year,13392,60480,12006,356,207,2016.0
2016-05-09,,Year,16274,60480,21594,319,29,2016.0
2016-05-10,,Year,15958,60480,17862,110,338,2016.0
2016-05-11,,Year,15870,60480,9207,348,97,2016.0
2016-05-12,,Year,11847,60480,7915,44,178,2016.0
2016-05-13,,Year,11688,60480,8616,221,212,2016.0
2016-05-14,,Year,16571,60480,18713,158,169,2016.0
2016-05-15,,Year,15403,60480,12548,320,60,2016.0
2016-05-16,,Year,16123,60480,8891,196,145,2016.0
2016-05-17,,Year,15595,60480,16821,152,92,2016.0
2016-05-18,,Year,15044,60480,13903,45,312,2016.0
2016-05-19,,Year,11867,60480,13046,333,80,2016.0
2016-05-20,,Year,12855,60480,6772,138,25,2016.0
2016-05-21,,Year,13608,60480,12876,235,40,2016.0
2016-05-22,,Year,15336,60480,12810,219,265,2016.0
2016-05-23,,Year,12307,60480,8893,349,298,2016.0
2016-05-24,,Year,15949,60480,22468,218,175,2016.0
2016-05-25,,Year,14409,60480,8597,323,16,2016.0
2016-05-26,,Year,12082,60480,6684,367,246,2016.0
2016-05-27,,Year,15363,60480,21467,41,348,2016.0
2016-05-28,,Year,13894,60480,11082,155,97,2016.0
2016-05-29,,Year,13569,60480,13042,400,43,2016.0
2016-05-30,,Year,14565,60480,20540,96,100,2016.0
2016-05-31,,Year,15198,60480,15891,107,159,2016.0
2016-06-01,,Year,13924,60480,16673,400,232,2016.0
2016-06-02,,Year,16497,60480,17387,384,186,2016.0
2016-06-03,,Year,16731,60480,20767,92,77,2016.0
2016-06-04,,Year,13583,60480,15662,380,115,2016.0
2016-06-05,,Year,11617,60480,16195,35,73,2016.0
2016-06-06,,Year,12565,60480,17147,193,276,2016.0
2016-06-07,,Year,15427,60480,22506,385,240,2016.0
2016-06-08,,Year,13725,60480,17540,255,70,2016.0
2016-06-09,,Year,12807,60480,9732,348,47,2016.0
2016-06-10,,Year,13921,60480,16387,343,219,2016.0
2016-06-11,,Year,13792,60480,14419,187,110,2016.0
2016-06-12,,Year,11770,60480,14085,200,101,2016.0
2016-06-13,,Year,11353,60480,8006,398,29,2016.0
2016-06-14,,Year,12627,60480,16830,68,87,2016.0
2016-06-15,,Year,16360,60480,21185,172,230,2016.0
2016-06-16,,Year,11855,60480,9558,238,186,2016.0
2016-06-17,,Year,16771,60480,19861,219,171,2016.0
2016-06-18,,Year,12457,60480,18202,245,65,2016.0
2016-06-19,,Year,14956,60480,11648,119,338,2016.0
2016-06-20,,Year,16421,60480,14483,214,89,2016.0
2016-06-21,,Year,13484,60480,19898,326,80,2016.0
2016-06-22,,Year,14993,60480,12359,193,199,2016.0
2016-06-23,,Year,12769,60480,8413,55,24,2016.0
2016-06-24,,Year,15223,60480,13788,146,315,2016.0
2016-06-25,,Year,13084,60480,14513,68,182,2016.0
2016-06-26,,Year,14226,60480,16948,32,30,2016.0
2016-06-27,,Year,16300,60480,16085,21,78,2016.0
2016-06-28,,Year,14684,60480,18765,211,67,2016.0
2016-06-29,,Year,13681,60480,8846,83,289,2016.0
2016-06-30,,Year,15331,60480,14171,351,160,2016.0
2016-07-01,,Year,12857,60480,15437,344,69,2016.0
2016-07-02,,Year,14162,60480,16230,285,246,2016.0
2016-07-03,,Year,12517,60480,18521,243,208,2016.0
2016-07-04,,Year,14931,60480,10000,292,314,2016.0
2016-07-05,,Year,16327,60480,18882,375,158,2016.0
2016-07-06,,Year,11654,60480,11827,98,253,2016.0
2016-07-07,,Year,12929,60480,7667,291,202,2016.0
2016-07-08,,Year,13829,60480,20083,125,257,2016.0
2016-07-09,,Year,13479,60480,8763,327,255,2016.0
2016-07-10,,Year,16234,60480,15731,324,150,2016.0
2016-07-11,,Year,14584,60480,19221,213,343,2016.0
2016-07-12,,Year,14978,60480,9762,102,239,2016.0
2016-07-13,,Year,14914,60480,14803,138,307,2016.0
2016-07-14,,Year,12670,60480,8748,262,264,2016.0
2016-07-15,,Year,12583,60480,12936,229,154,2016.0
2016-07-16,,Year,13658,60480,11209,334,65,2016.0
2016-07-17,,Year,16871,60480,8624,256,342,2016.0
2016-07-18,,Year,12259,60480,16156,329,221,2016.0
2016-07-19,,Year,12318,60480,13085,359,218,2016.0
2016-07-20,,Year,13178,60480,8048,98,347,2016.0
2016-07-21,,Year,16415,60480,9583,177,81,2016.0
2016-07-22,,Year,14176,60480,14581,166,255,2016.0
2016-07-23,,Year,16730,60480,12212,53,220,2016.0
2016-07-24,,Year,16669,60480,20668,337,126,2016.0
2016-07-25,,Year,14924,60480,19286,195,236,2016.0
2016-07-26,,Year,13418,60480,15211,125,207,2016.0
2016-07-27,,Year,15571,60480,17749,180,68,2016.0
2016-07-28,,Year,15353,60480,20272,300,206,2016.0
2016-07-29,,Year,14491,60480,12760,151,142,2016.0
2016-07-30,,Year,15727,60480,22503,335,217,2016.0
2016-07-31,,Year,12626,60480,10416,111,103,2016.0
2016-08-01,,Year,12510,60480,10722,350,339,2016.0
2016-08-02,,Year,13391,60480,15945,27,187,2016.0
2016-08-03,,Year,16534,60480,18391,40,168,2016.0
2016-08-04,,Year,15370,60480,17253,311,81,2016.0
2016-08-05,,Year,15481,60480,19204,335,114,2016.0
2016-08-06,,Year,13652,60480,6948,277,111,2016.0
2016-08-07,,Year,14378,60480,21205,12,263,2016.0
2016-08-08,,Year,11990,60480,6122,137,213,2016.0
2016-08-09,,Year,13424,60480,19029,191,266,2016.0
2016-08-10,,Year,15513,60480,18844,89,45,2016.0
2016-08-11,,Year,12980,60480,12704,80,242,2016.0
2016-08-12,,Year,12404,60480,18232,230,21,2016.0
2016-08-13,,Year,14863,60480,19171,393,87,2016.0
2016-08-14,,Year,16447,60480,23896,258,345,2016.0
2016-08-15,,Year,15870,60480,15552,293,155,2016.0
2016-08-16,,Year,13734,60480,16821,375,159,2016.0
2016-08-17,,Year,13580,60480,11422,136,225,2016.0
2016-08-18,,Year,15377,60480,11263,68,343,2016.0
2016-08-19,,Year,11328,60480,11232,245,140,2016.0
2016-08-20,,Year,14085,60480,13046,254,255,2016.0
2016-08-21,,Year,13075,60480,8750,274,76,2016.0
2016-08-22,,Year,11602,60480,7300,67,56,2016.0
2016-08-23,,Year,16728,60480,23754,380,120,2016.0
2016-08-24,,Year,16756,60480,18357,319,303,2016.0
2016-08-25,,Year,16306,60480,15987,169,169,2016.0
2016-08-26,,Year,16157,60480,22391,148,54,2016.0
2016-08-27,,Year,14059,60480,10676,96,259,2016.0
2016-08-28,,Year,16703,60480,13264,176,211,2016.0
2016-08-29,,Year,14113,60480,19910,103,30,2016.0
2016-08-30,,Year,16683,60480,19921,117,139,2016.0
2016-08-31,,Year,16564,60480,19509,76,42,2016.0
2016-09-01,,Year,15037,60480,13794,148,26,2016.0
2016-09-02,,Year,14166,60480,9365,181,56,2016.0
2016-09-03,,Year,14073,60480,7602,26,91,2016.0
2016-09-04,,Year,14866,60480,16285,13,146,2016.0
2016-09-05,,Year,15398,60480,21879,116,79,2016.0
2016-09-06,,Year,14522,60480,7294,53,237,2016.0
2016-09-07,,Year,14059,60480,10538,244,320,2016.0
2016-09-08,,Year,11501,60480,14149,340,129,2016.0
2016-09-09,,Year,15131,60480,9312,129,37,2016.0
2016-09-10,,Year,11889,60480,16406,205,112,2016.0
2016-09-11,,Year,12316,60480,16967,132,237,2016.0
2016-09-12,,Year,15694,60480,9541,247,212,2016.0
2016-09-13,,Year,14409,60480,12143,224,154,2016.0
2016-09-14,,Year,16433,60480,20971,56,211,2016.0
2016-09-15,,Year,14394,60480,17091,194,160,2016.0
2016-09-16,,Year,12482,60480,18231,375,197,2016.0
2016-09-17,,Year,14612,60480,15374,141,347,2016.0
2016-09-18,,Year,14803,60480,18709,373,162,2016.0
2016-09-19,,Year,12567,60480,16503,355,20,2016.0
2016-09-20,,Year,13418,60480,15277,352,190,2016.0
2016-09-21,,Year,12479,60480,10382,202,142,2016.0
2016-09-22,,Year,11665,60480,6469,206,262,2016.0
2016-09-23,,Year,12123,60480,17785,15,211,2016.0
2016-09-24,,Year,15424,60480,20168,232,251,2016.0
2016-09-25,,Year,12599,60480,18456,348,105,2016.0
2016-09-26,,Year,13249,60480,17980,311,197,2016.0
2016-09-27,,Year,12982,60480,16476,380,111,2016.0
2016-09-28,,Year,14075,60480,12479,293,124,2016.0
2016-09-29,,Year,14648,60480,16267,233,294,2016.0
2016-09-30,,Year,14100,60480,9232,217,15,2016.0
2016-10-01,,Year,11551,60480,14946,375,347,2016.0
2016-10-02,,Year,11994,60480,6333,286,183,2016.0
2016-10-03,,Year,15745,60480,18769,210,152,2016.0
2016-10-04,,Year,12391,60480,8250,336,247,2016.0
2016-10-05,,Year,13338,60480,8167,296,187,2016.0
2016-10-06,,Year,11658,60480,13034,117,23,2016.0
2016-10-07,,Year,12598,60480,10448,263,101,2016.0
2016-10-08,,Year,13315,60480,18205,241,253,2016.0
2016-10-09,,Year,16906,60480,24066,289,124,2016.0
2016-10-10,,Year,12691,60480,12886,294,105,2016.0
2016-10-11,,Year,13005,60480,18028,251,307,2016.0
2016-10-12,,Year,11601,60480,6432,61,296,2016.0
2016-10-13,,Year,14118,60480,13915,105,38,2016.0
2016-10-14,,Year,12247,60480,8720,367,188,2016.0
2016-10-15,,Year,14482,60480,10496,269,340,2016.0
2016-10-16,,Year,12656,60480,14654,20,143,2016.0
2016-10-17,,Year,14627,60480,17523,182,324,2016.0
2016-10-18,,Year,14618,60480,12825,291,77,2016.0
2016-10-19,,Year,14445,60480,21609,332,138,2016.0
2016-10-20,,Year,16408,60480,8937,376,109,2016.0
2016-10-21,,Year,11434,60480,10391,230,151,2016.0
2016-10-22,,Year,13445,60480,10346,208,286,2016.0
2016-10-23,,Year,12376,60480,13087,38,105,2016.0
2016-10-24,,Year,12369,60480,7378,142,207,2016.0
2016-10-25,,Year,11828,60480,11105,57,195,2016.0
2016-10-26,,Year,12516,60480,10690,255,160,2016.0
2016-10-27,,Year,14471,60480,13584,345,308,2016.0
2016-10-28,,Year,13723,60480,8118,206,331,2016.0
2016-10-29,,Year,12097,60480,6113,347,108,2016.0
2016-10-30,,Year,12943,60480,15089,258,27,2016.0
2016-10-31,,Year,12368,60480,17146,138,275,2016.0
2016-11-01,,Year,12736,60480,11804,92,183,2016.0
2016-11-02,,Year,11479,60480,14656,36,66,2016.0
2016-11-03,,Year,13716,60480,16678,53,168,2016.0
2016-11-04,,Year,16784,60480,8427,209,218,2016.0
2016-11-05,,Year,12283,60480,9245,31,88,2016.0
2016-11-06,,Year,14814,60480,17620,21,53,2016.0
2016-11-07,,Year,14906,60480,10540,329,328,2016.0
2016-11-08,,Year,13930,60480,14830,35,307,2016.0
2016-11-09,,Year,12025,60480,10304,311,41,2016.0
2016-11-10,,Year,12480,60480,9504,361,255,2016.0
2016-11-11,,Year,16533,60480,9873,267,147,2016.0
2016-11-12,,Year,15708,60480,22723,145,93,2016.0
2016-11-13,,Year,14484,60480,16027,238,57,2016.0
2016-11-14,,Year,12931,60480,13499,280,318,2016.0
2016-11-15,,Year,12206,60480,10414,318,127,2016.0
2016-11-16,,Year,12461,60480,15532,187,245,2016.0
2016-11-17,,Year,16582,60480,22228,312,203,2016.0
2016-11-18,,Year,15248,60480,7931,238,78,2016.0
2016-11-19,,Year,16679,60480,21586,35,104,2016.0
2016-11-20,,Year,11338,60480,9162,335,95,2016.0
2016-11-21,,Year,13006,60480,11935,182,207,2016.0
2016-11-22,,Year,15816,60480,21146,314,307,2016.0
2016-11-23,,Year,12129,60480,6132,169,83,2016.0
2016-11-24,,Year,12866,60480,11752,223,170,2016.0
2016-11-25,,Year,13919,60480,20366,166,247,2016.0
2016-11-26,,Year,15925,60480,16113,124,140,2016.0
2016-11-27,,Year,14924,60480,22070,213,249,2016.0
2016-11-28,,Year,14751,60480,14246,195,170,2016.0
2016-11-29,,Year,13256,60480,10511,394,141,2016.0
2016-11-30,,Year,12436,60480,13241,219,116,2016.0
2016-12-01,,Year,12562,60480,12606,302,318,2016.0
2016-12-02,,Year,15658,60480,12126,62,113,2016.0
2016-12-03,,Year,15444,60480,8882,124,180,2016.0
2016-12-04,,Year,12123,60480,12697,195,247,2016.0
2016-12-05,,Year,15406,60480,14095,97,308,2016.0
2016-12-06,,Year,13286,60480,10027,80,283,2016.0
2016-12-07,,Year,12030,60480,14799,200,224,2016.0
2016-12-08,,Year,13032,60480,9785,139,197,2016.0
2016-12-09,,Year,12724,60480,7936,88,146,2016.0
2016-12-10,,Year,13765,60480,19605,361,85,2016.0
2016-12-11,,Year,15094,60480,17733,228,265,2016.0
2016-12-12,,Year,16852,60480,10278,254,189,2016.0
2016-12-13,,Year,13392,60480,18651,83,65,2016.0
2016-12-14,,Year,12643,60480,14168,128,213,2016.0
2016-12-15,,Year,15019,60480,20312,246,289,2016.0
2016-12-16,,Year,15212,60480,11457,319,310,2016.0
2016-12-17,,Year,16722,60480,15583,107,119,2016.0
2016-12-18,,Year,16376,60480,11785,185,180,2016.0
2016-12-19,,Year,14943,60480,21424,295,191,2016.0
2016-12-20,,Year,14643,60480,20996,87,259,2016.0
2016-12-21,,Year,14504,60480,12292,116,109,2016.0
2016-12-22,,Year,16419,60480,13413,174,288,2016.0
2016-12-23,,Year,13297,60480,14284,76,78,2016.0
2016-12-24,,Year,12370,60480,6499,295,157,2016.0
2016-12-25,,Year,15587,60480,11537,331,68,2016.0
2016-12-26,,Year,11596,60480,12782,223,121,2016.0
2016-12-27,,Year,14928,60480,8278,117,231,2016.0
2016-12-28,,Year,14041,60480,15034,370,174,2016.0
2016-12-29,,Year,15813,60480,13033,223,97,2016.0
2016-12-30,,Year,13207,60480,12396,196,345,2016.0
2016-12-31,,Year,14829,60480,7692,358,38,2016.0
2017-01-01,,Year,13043,60510,14119,108,49,2017.0
2017-01-02,,Year,16832,60510,24006,95,324,2017.0
2017-01-03,,Year,11417,60510,10254,57,141,2017.0
2017-01-04,,Year,14378,60510,15589,36,182,2017.0
2017-01-05,,Year,16006,60510,21495,163,147,2017.0
2017-01-06,,Year,16223,60510,13924,394,111,2017.0
2017-01-07,,Year,12463,60510,6479,296,251,2017.0
2017-01-08,,Year,11598,60510,10843,263,229,2017.0
2017-01-09,,Year,12169,60510,17484,88,342,2017.0
2017-01-10,,Year,13973,60510,19856,165,199,2017.0
2017-01-11,,Year,15857,60510,11152,116,35,2017.0
2017-01-12,,Year,11844,60510,16096,274,294,2017.0
2017-01-13,,Year,11542,60510,10400,77,52,2017.0
2017-01-14,,Year,12696,60510,6930,51,245,2017.0
2017-01-15,,Year,13127,60510,19030,381,141,2017.0
2017-01-16,,Year,13920,60510,19431,129,173,2017.0
2017-01-17,,Year,12482,60510,7367,243,327,2017.0
2017-01-18,,Year,12015,60510,6733,396,94,2017.0
2017-01-19,,Year,14343,60510,11246,163,311,2017.0
2017-01-20,,Year,13979,60510,20869,199,40,2017.0
2017-01-21,,Year,14655,60510,9519,186,165,2017.0
2017-01-22,,Year,11386,60510,13055,92,335,2017.0
2017-01-23,,Year,16546,60510,23630,98,249,2017.0
2017-01-24,,Year,12781,60510,18485,111,87,2017.0
2017-01-25,,Year,12181,60510,10019,150,151,2017.0
2017-01-26,,Year,12834,60510,17704,278,269,2017.0
2017-01-27,,Year,12890,60510,18577,251,246,2017.0
2017-01-28,,Year,16456,60510,9141,103,219,2017.0
2017-01-29,,Year,11598,60510,9530,33,244,2017.0
2017-01-30,,Year,16651,60510,16544,392,113,2017.0
2017-01-31,,Year,14983,60510,16564,179,131,2017.0
2017-02-01,,Year,13426,60510,13779,195,93,2017.0
2017-02-02,,Year,13727,60510,9090,256,82,2017.0
2017-02-03,,Year,12971,60510,10967,116,71,2017.0
2017-02-04,,Year,12527,60510,18599,167,33,2017.0
2017-02-05,,Year,14968,60510,10397,133,174,2017.0
2017-02-06,,Year,12007,60510,9017,321,19,2017.0
2017-02-07,,Year,13840,60510,20415,367,322,2017.0
2017-02-08,,Year,16774,60510,23380,378,226,2017.0
2017-02-09,,Year,11970,60510,16924,282,124,2017.0
2017-02-10,,Year,15379,60510,13875,165,246,2017.0
2017-02-11,,Year,11425,60510,15317,216,240,2017.0
2017-02-12,,Year,16882,60510,12701,214,146,2017.0
2017-02-13,,Year,16213,60510,12165,118,234,2017.0
2017-02-14,,Year,11735,60510,8552,184,162,2017.0
2017-02-15,,Year,12279,60510,6639,38,274,2017.0
2017-02-16,,Year,15134,60510,12504,100,189,2017.0
2017-02-17,,Year,15761,60510,22165,374,253,2017.0
2017-02-18,,Year,15392,60510,12561,366,121,2017.0
2017-02-19,,Year,14590,60510,14862,374,281,2017.0
2017-02-20,,Year,16754,60510,22868,310,290,2017.0
2017-02-21,,Year,12633,60510,9381,10,228,2017.0
2017-02-22,,Year,14365,60510,13795,390,54,2017.0
2017-02-23,,Year,15515,60510,21651,156,111,2017.0
2017-02-24,,Year,14461,60510,18409,388,324,2017.0
2017-02-25,,Year,12386,60510,8618,248,124,2017.0
2017-02-26,,Year,16678,60510,12854,232,91,2017.0
2017-02-27,,Year,13884,60510,12659,196,310,2017.0
2017-02-28,,Year,14690,60510,9718,63,322,2017.0
2017-03-01,,Year,15358,60510,18618,305,161,2017.0
2017-03-02,,Year,14640,60510,21819,69,182,2017.0
2017-03-03,,Year,15265,60510,8349,104,98,2017.0
2017-03-04,,Year,15725,60510,22979,75,294,2017.0
2017-03-05,,Year,15809,60510,17112,159,257,2017.0
2017-03-06,,Year,11551,60510,13568,400,322,2017.0
2017-03-07,,Year,13952,60510,13988,284,317,2017.0
2017-03-08,,Year,12707,60510,17604,213,241,2017.0
2017-03-09,,Year,12695,60510,13014,347,159,2017.0
2017-03-10,,Year,13318,60510,9962,22,307,2017.0
2017-03-11,,Year,14706,60510,11574,172,280,2017.0
2017-03-12,,Year,11807,60510,16205,53,75,2017.0
2017-03-13,,Year,13436,60510,13681,251,275,2017.0
2017-03-14,,Year,11780,60510,11703,378,36,2017.0
2017-03-15,,Year,12522,60510,15642,233,33,2017.0
2017-03-16,,Year,14425,60510,14085,240,234,2017.0
2017-03-17,,Year,15291,60510,12233,131,345,2017.0
2017-03-18,,Year,11917,60510,8172,187,30,2017.0
2017-03-19,,Year,14752,60510,18469,306,172,2017.0
2017-03-20,,Year,15815,60510,22038,188,252,2017.0
2017-03-21,,Year,16086,60510,10281,22,71,2017.0
2017-03-22,,Year,14672,60510,20154,397,36,2017.0
2017-03-23,,Year,15067,60510,17783,191,263,2017.0
2017-03-24,,Year,15506,60510,15455,205,178,2017.0
2017-03-25,,Year,11831,60510,12646,282,134,2017.0
2017-03-26,,Year,16497,60510,18491,169,298,2017.0
2017-03-27,,Year,14396,60510,8106,364,51,2017.0
2017-03-28,,Year,16769,60510,10832,332,86,2017.0
2017-03-29,,Year,14511,60510,18457,317,324,2017.0
2017-03-30,,Year,16431,60510,11991,338,315,2017.0
2017-03-31,,Year,13410,60510,11355,119,67,2017.0
2017-04-01,,Year,15070,60510,13268,163,208,2017.0
2017-04-02,,Year,14979,60510,8389,183,220,2017.0
2017-04-03,,Year,15230,60510,11978,395,204,2017.0
2017-04-04,,Year,12918,60510,11637,180,240,2017.0
2017-04-05,,Year,14699,60510,19266,389,54,2017.0
2017-04-06,,Year,15335,60510,19389,199,283,2017.0
2017-04-07,,Year,15444,60510,22600,289,349,2017.0
2017-04-08,,Year,15282,60510,9153,324,25,2017.0
2017-04-09,,Year,12803,60510,7849,220,75,2017.0
2017-04-10,,Year,14595,60510,20423,58,97,2017.0
2017-04-11,,Year,13160,60510,7035,294,178,2017.0
2017-04-12,,Year,16151,60510,18152,365,222,2017.0
2017-04-13,,Year,13828,60510,7287,260,113,2017.0
2017-04-14,,Year,13103,60510,12382,372,239,2017.0
2017-04-15,,Year,15420,60510,17203,308,313,2017.0
2017-04-16,,Year,16238,60510,12651,395,327,2017.0
